Started parsing...
Finished parsing.
=== TestCase 1 ===
Makespan: 1038

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 12
Subtask 226 (O4): ECU E9 Core 1, Start 501, Finish 531
Subtask 227 (O1): ECU E9 Core 2, Start 468, Finish 483
Subtask 228 (O2): ECU E5 Core 1, Start 483, Finish 490
Subtask 229 (O3): ECU E6 Core 1, Start 475, Finish 480
Subtask 230 (O4): ECU E3 Core 2, Start 478, Finish 488
Subtask 231 (O1): ECU E2 Core 1, Start 477, Finish 509
Subtask 232 (O2): ECU E8 Core 1, Start 479, Finish 488
Subtask 233 (O3): ECU E6 Core 1, Start 480, Finish 505
Subtask 234 (O4): ECU E8 Core 2, Start 505, Finish 525
Subtask 235 (O5): ECU E4 Core 2, Start 505, Finish 540
Subtask 236 (O1): ECU E9 Core 2, Start 483, Finish 499
Subtask 237 (O2): ECU E7 Core 1, Start 486, Finish 504
Subtask 238 (O3): ECU E10 Core 2, Start 504, Finish 514
Subtask 239 (O4): ECU E5 Core 2, Start 488, Finish 508
Subtask 240 (O5): ECU E3 Core 2, Start 499, Finish 524
Subtask 241 (O1): ECU E8 Core 1, Start 488, Finish 523
Subtask 242 (O2): ECU E6 Core 2, Start 489, Finish 510
Subtask 243 (O3): ECU E10 Core 1, Start 523, Finish 547
Subtask 244 (O4): ECU E9 Core 2, Start 499, Finish 514
Subtask 245 (O5): ECU E5 Core 1, Start 514, Finish 520
Subtask 246 (O1): ECU E1 Core 1, Start 495, Finish 504
Subtask 247 (O2): ECU E3 Core 1, Start 501, Finish 531
Subtask 248 (O3): ECU E1 Core 1, Start 531, Finish 555
Subtask 249 (O4): ECU E6 Core 1, Start 505, Finish 533
Subtask 250 (O5): ECU E7 Core 1, Start 531, Finish 555
Subtask 251 (O1): ECU E7 Core 2, Start 504, Finish 534
Subtask 252 (O2): ECU E9 Core 2, Start 514, Finish 524
Subtask 253 (O3): ECU E5 Core 2, Start 508, Finish 514
Subtask 254 (O4): ECU E2 Core 1, Start 534, Finish 540
Subtask 255 (O1): ECU E6 Core 2, Start 510, Finish 542
Subtask 256 (O2): ECU E5 Core 2, Start 514, Finish 532
Subtask 257 (O3): ECU E10 Core 2, Start 532, Finish 556
Subtask 258 (O4): ECU E4 Core 1, Start 532, Finish 572
Subtask 259 (O1): ECU E5 Core 1, Start 520, Finish 526
Subtask 260 (O2): ECU E8 Core 1, Start 523, Finish 553
Subtask 261 (O3): ECU E3 Core 2, Start 553, Finish 573
Subtask 262 (O4): ECU E9 Core 2, Start 524, Finish 536
Subtask 263 (O5): ECU E8 Core 2, Start 525, Finish 537
Subtask 264 (O6): ECU E5 Core 1, Start 526, Finish 538
Subtask 265 (O1): ECU E3 Core 1, Start 531, Finish 571
Subtask 266 (O2): ECU E5 Core 2, Start 571, Finish 606
Subtask 267 (O3): ECU E9 Core 1, Start 606, Finish 638
Subtask 268 (O4): ECU E6 Core 1, Start 533, Finish 539
Subtask 269 (O5): ECU E7 Core 2, Start 534, Finish 554
Subtask 270 (O6): ECU E9 Core 2, Start 536, Finish 561
Subtask 271 (O1): ECU E8 Core 2, Start 537, Finish 577
Subtask 272 (O2): ECU E5 Core 1, Start 538, Finish 547
